stream,condition,step,method,replicate,probe_count,model_probe_cost_NOT_CURRENCY,planning_seconds,probe_seconds,tool_seconds,payload_sha256,relevant_channels,channel_legal,channel_stale,relevant_legal,relevant_stale,semantic_mismatches,interface_failure,plan_follows_evidence,answer_value_correct,success,missing_call,finish_reason,stale_propagation_consistent,normative_reference_success_NOT_LLM,output_source
6,matched_high,8,myopic,primary,0,0.0,1.6042031347751617e-05,2.2079329937696457e-06,5.291705019772053e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,8,recheck,primary,2,0.8,3.5708071663975716e-05,2.4624867364764214e-05,2.3416941985487938e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,9,myopic,primary,0,0.0,3.854208625853062e-05,5.915993824601173e-06,8.324999362230301e-05,d338b5d9b63cda9cbbb180c8ee8910e18691d8ae424f658e409891a07483261f,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,9,recheck,primary,0,0.0,4.7083012759685516e-05,1.058308407664299e-05,4.8165908083319664e-05,d338b5d9b63cda9cbbb180c8ee8910e18691d8ae424f658e409891a07483261f,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,10,myopic,primary,0,0.0,8.15829262137413e-05,1.2082979083061218e-05,3.558304160833359e-05,b94e8eb5d2ac58c6f2a7bd7340b8fcd65acf42cd08b3e8dfd0aa24d7cf2521c4,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,10,recheck,primary,0,0.0,0.00014779111370444298,3.958120942115784e-06,3.158394247293472e-05,b94e8eb5d2ac58c6f2a7bd7340b8fcd65acf42cd08b3e8dfd0aa24d7cf2521c4,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,11,myopic,primary,2,0.8,0.00014620809815824032,3.704102709889412e-05,2.6041176170110703e-05,d1ddc32f7ddff805bd29679d465ac33db7b3c76969c29abba18d4ef293ba898f,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
6,matched_high,11,recheck,primary,0,0.0,3.145914524793625e-05,4.624947905540466e-06,5.787494592368603e-05,d1ddc32f7ddff805bd29679d465ac33db7b3c76969c29abba18d4ef293ba898f,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,0,myopic,primary,0,0.0,1.1707888916134834e-05,2.2919848561286926e-06,3.2333191484212875e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,0,recheck,primary,0,0.0,2.674991264939308e-05,2.7918722480535507e-06,5.145813338458538e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,1,myopic,primary,0,0.0,1.8416903913021088e-05,2.2498425096273422e-06,3.3250078558921814e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,1,recheck,primary,0,0.0,4.487484693527222e-05,3.0838418751955032e-06,1.5167053788900375e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,2,myopic,primary,0,0.0,3.5624951124191284e-05,5.332985892891884e-06,4.63330652564764e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,2,recheck,primary,0,0.0,7.579196244478226e-05,7.500173524022102e-06,4.195910878479481e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,3,myopic,primary,0,0.0,6.558396853506565e-05,1.3083918020129204e-05,4.1708117350935936e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,3,recheck,primary,0,0.0,7.650000043213367e-05,1.60830095410347e-05,3.16668301820755e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,4,myopic,primary,0,0.0,3.933301195502281e-05,4.00003045797348e-06,4.0624989196658134e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,4,recheck,primary,0,0.0,6.345799192786217e-05,4.165805876255035e-06,3.929086960852146e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,5,myopic,primary,0,0.0,6.220908835530281e-05,1.4625024050474167e-05,4.02920413762331e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,5,myopic,repeat,0,0.0,0.0,0.0,3.13750933855772e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,5,recheck,primary,0,0.0,6.900005973875523e-05,1.2834090739488602e-05,4.291604273021221e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,5,recheck,repeat,0,0.0,0.0,0.0,4.675006493926048e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,6,myopic,primary,2,0.8,6.566592492163181e-05,8.583394810557365e-05,0.00019762502051889896,7a138e1bc4521937d79b16871b510b9de30fa33b52349cc00a67096a261846b5,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,6,recheck,primary,2,0.8,6.64170365780592e-05,3.92089132219553e-05,7.204106077551842e-05,7a138e1bc4521937d79b16871b510b9de30fa33b52349cc00a67096a261846b5,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,7,myopic,primary,0,0.0,6.029102951288223e-05,1.3082986697554588e-05,6.970902904868126e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,7,recheck,primary,0,0.0,5.229096859693527e-05,9.999843314290047e-06,4.449998959898949e-05,84d0797094ec3780e5ba6348d1110fdbba496461a1d51c21410fa2e1eaa5a685,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,8,myopic,primary,0,0.0,6.66249543428421e-05,2.845795825123787e-05,5.6666089221835136e-05,c3a39536762e7a645c3d7c189d03afd46c7983c7740606ffbfcf963678a9e971,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,8,recheck,primary,0,0.0,6.624986417591572e-05,6.417045369744301e-06,5.379202775657177e-05,c3a39536762e7a645c3d7c189d03afd46c7983c7740606ffbfcf963678a9e971,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,9,myopic,primary,0,0.0,3.966689109802246e-05,8.417060598731041e-06,9.895907714962959e-05,d1ddc32f7ddff805bd29679d465ac33db7b3c76969c29abba18d4ef293ba898f,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,9,recheck,primary,2,0.8,4.241708666086197e-05,2.6416964828968048e-05,6.550014950335026e-05,d1ddc32f7ddff805bd29679d465ac33db7b3c76969c29abba18d4ef293ba898f,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
7,matched_high,10,myopic,primary,0,0.0,5.8540841564536095e-05,1.4375196769833565e-05,0.00013812491670250893,b94e8eb5d2ac58c6f2a7bd7340b8fcd65acf42cd08b3e8dfd0aa24d7cf2521c4,"[true, true]","[true, true]","[false, true]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
7,matched_high,10,recheck,primary,0,0.0,6.287498399615288e-05,9.708106517791748e-06,5.5582961067557335e-05,b94e8eb5d2ac58c6f2a7bd7340b8fcd65acf42cd08b3e8dfd0aa24d7cf2521c4,"[true, true]","[true, true]","[false, true]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
7,matched_high,11,myopic,primary,0,0.0,5.383300594985485e-05,6.292015314102173e-06,6.074993871152401e-05,87bfbf372353502d6820995c102ecf22dc276b41aed0c4f0f37add6a53b2ada9,"[true, true]","[true, true]","[false, true]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
7,matched_high,11,recheck,primary,0,0.0,6.929202936589718e-05,7.582828402519226e-06,8.749985136091709e-05,87bfbf372353502d6820995c102ecf22dc276b41aed0c4f0f37add6a53b2ada9,"[true, true]","[true, true]","[false, true]",True,True,1,False,True,False,False,False,stop,True,False,deterministic renderer; plan was LLM-generated
8,no_drift,0,myopic,primary,0,0.0,4.3125124648213387e-05,1.3833167031407356e-05,0.0001290410291403532,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,0,recheck,primary,0,0.0,6.91248569637537e-05,8.00006091594696e-06,5.879090167582035e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,1,myopic,primary,0,0.0,5.145813338458538e-05,1.1791940778493881e-05,8.712499402463436e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,1,recheck,primary,0,0.0,6.900005973875523e-05,1.3458076864480972e-05,5.862489342689514e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,2,myopic,primary,0,0.0,6.449990905821323e-05,1.1874828487634659e-05,6.12910371273756e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,2,recheck,primary,1,0.4,9.40409954637289e-05,2.4084001779556274e-05,4.4999876990914345e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,3,myopic,primary,0,0.0,5.283416248857975e-05,9.084120392799377e-06,3.2125040888786316e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,3,recheck,primary,0,0.0,5.070795305073261e-05,7.6249707490205765e-06,6.145820952951908e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,4,myopic,primary,0,0.0,3.2207928597927094e-05,7.958151400089264e-06,5.404185503721237e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,4,recheck,primary,0,0.0,5.9499870985746384e-05,5.332985892891884e-06,4.7541921958327293e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,5,myopic,primary,1,0.4,5.512498319149017e-05,1.708301715552807e-05,5.5582961067557335e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,5,myopic,repeat,0,0.0,0.0,0.0,5.237502045929432e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,5,recheck,primary,1,0.4,5.7167140766978264e-05,2.6250025257468224e-05,8.708285167813301e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,5,recheck,repeat,0,0.0,0.0,0.0,5.337502807378769e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,6,myopic,primary,0,0.0,5.4625095799565315e-05,6.2498729676008224e-06,6.191595457494259e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,6,recheck,primary,0,0.0,6.383378058671951e-05,8.125090971589088e-06,6.870902143418789e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,7,myopic,primary,0,0.0,4.512513987720013e-05,6.95791095495224e-06,3.829202614724636e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,7,recheck,primary,0,0.0,7.175002247095108e-05,1.7750076949596405e-05,5.4584117606282234e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,8,myopic,primary,0,0.0,3.933301195502281e-05,8.58306884765625e-06,5.879090167582035e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,8,recheck,primary,1,0.4,6.562494672834873e-05,2.6332912966609e-05,7.404200732707977e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,9,myopic,primary,0,0.0,4.52499371021986e-05,1.1458992958068848e-05,3.7582824006676674e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,9,recheck,primary,0,0.0,5.616690032184124e-05,2.0541949197649956e-05,4.545808769762516e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,10,myopic,primary,0,0.0,3.416603431105614e-05,8.042203262448311e-06,5.529192276299e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,10,recheck,primary,0,0.0,5.6040938943624496e-05,1.687486656010151e-05,4.233303479850292e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,11,myopic,primary,1,0.4,5.420902743935585e-05,4.183407872915268e-05,5.904189310967922e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
8,no_drift,11,recheck,primary,0,0.0,6.266706623136997e-05,1.1415919288992882e-05,5.316687747836113e-05,a939fd8358523b32459d025e053da342a5e1fa5b87954ba19ec502b439bd49e0,"[true, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,0,myopic,primary,0,0.0,4.6999892219901085e-05,1.0791933164000511e-05,3.3833086490631104e-05,9d30f9e620febc01e31c3f6bb5b20db42d70d044a33d4f5e7f35a78c17e64b45,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,0,recheck,primary,0,0.0,5.7750148698687553e-05,1.3167038559913635e-05,9.1583002358675e-05,9d30f9e620febc01e31c3f6bb5b20db42d70d044a33d4f5e7f35a78c17e64b45,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,1,myopic,primary,0,0.0,2.791709266602993e-05,4.416098818182945e-06,7.254211232066154e-05,9d30f9e620febc01e31c3f6bb5b20db42d70d044a33d4f5e7f35a78c17e64b45,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,1,recheck,primary,0,0.0,6.895791739225388e-05,9.875046089291573e-06,5.550007335841656e-05,9d30f9e620febc01e31c3f6bb5b20db42d70d044a33d4f5e7f35a78c17e64b45,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,2,myopic,primary,0,0.0,6.141699850559235e-05,6.875023245811462e-06,5.237502045929432e-05,7db86838aa820d803c4212e9712e13b01b329d44c1cef769d0d2578150b3eb82,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,2,recheck,primary,1,0.4,7.004197686910629e-05,1.841713674366474e-05,6.420793943107128e-05,7db86838aa820d803c4212e9712e13b01b329d44c1cef769d0d2578150b3eb82,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,3,myopic,primary,0,0.0,4.6250177547335625e-05,7.333001121878624e-06,5.8542005717754364e-05,1d799725222a631aedfbf8335a72d85535a5060439dadcac595cc3591c932562,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,3,recheck,primary,0,0.0,7.062498480081558e-05,1.6999896615743637e-05,7.179100066423416e-05,1d799725222a631aedfbf8335a72d85535a5060439dadcac595cc3591c932562,"[false, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,4,myopic,primary,0,0.0,3.766687586903572e-05,3.6659184843301773e-06,6.195809692144394e-05,21ac4a355f775fc9fa655d9f0d5586f17602839ea5532801be32564da578f01c,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,4,recheck,primary,1,0.4,7.712515071034431e-05,4.075001925230026e-05,0.00013129203580319881,21ac4a355f775fc9fa655d9f0d5586f17602839ea5532801be32564da578f01c,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,5,myopic,primary,2,0.8,4.38750721514225e-05,2.287491224706173e-05,6.77919015288353e-05,793a1cd802df2b77eef94d871796cb8ced367e467fbce956bb97c29dca66e233,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,5,myopic,repeat,0,0.0,0.0,0.0,4.4958898797631264e-05,793a1cd802df2b77eef94d871796cb8ced367e467fbce956bb97c29dca66e233,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,5,recheck,primary,1,0.4,0.00018058298155665398,5.375011824071407e-05,5.408306606113911e-05,793a1cd802df2b77eef94d871796cb8ced367e467fbce956bb97c29dca66e233,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,5,recheck,repeat,0,0.0,0.0,0.0,7.087481208145618e-05,793a1cd802df2b77eef94d871796cb8ced367e467fbce956bb97c29dca66e233,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,6,myopic,primary,0,0.0,6.854208186268806e-05,1.2707896530628204e-05,5.7042110711336136e-05,25c9feeb2b2d41c106f98988ea36ed2756f3591eb10fb928f7ac75869f7509b5,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,6,recheck,primary,0,0.0,6.524985656142235e-05,1.1290889233350754e-05,7.083290256559849e-05,25c9feeb2b2d41c106f98988ea36ed2756f3591eb10fb928f7ac75869f7509b5,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,7,myopic,primary,0,0.0,5.958392284810543e-05,1.0584015399217606e-05,6.025005131959915e-05,25f7191f6b240e54bd4a288189b4dd4a94365c0137c4b3d1d2f09146859b50e4,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,7,recheck,primary,1,0.4,0.00010558310896158218,3.9125094190239906e-05,7.170811295509338e-05,25f7191f6b240e54bd4a288189b4dd4a94365c0137c4b3d1d2f09146859b50e4,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,8,myopic,primary,0,0.0,3.38749960064888e-05,1.0291114449501038e-05,7.066712714731693e-05,793a1cd802df2b77eef94d871796cb8ced367e467fbce956bb97c29dca66e233,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,8,recheck,primary,1,0.4,5.6833960115909576e-05,1.6458099707961082e-05,5.52500132471323e-05,793a1cd802df2b77eef94d871796cb8ced367e467fbce956bb97c29dca66e233,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,9,myopic,primary,0,0.0,3.833300434052944e-05,8.291797712445259e-06,9.85830556601286e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,9,recheck,primary,0,0.0,5.600019358098507e-05,1.733400858938694e-05,6.854115054011345e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,10,myopic,primary,0,0.0,5.545793101191521e-05,9.709037840366364e-06,4.000007174909115e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,10,recheck,primary,0,0.0,6.654206663370132e-05,8.290866389870644e-06,4.549999721348286e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,11,myopic,primary,0,0.0,3.083306364715099e-05,5.417037755250931e-06,4.124990664422512e-05,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
9,no_drift,11,recheck,primary,0,0.0,6.070896051824093e-05,6.5409112721681595e-06,0.0002051249612122774,3bcfdf774097b0e1f084fb5c3f1e4e7203c6987210888807e21f8ed9462924b0,"[false, false]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
10,no_drift,0,myopic,primary,0,0.0,4.8958929255604744e-05,1.2167030945420265e-05,4.129204899072647e-05,ae2126f69eb2ff237790fae5538aff6da1e34a956e92da5892b6e16ac2f3eefe,"[true, true]","[true, true]","[false, false]",True,False,0,False,True,True,True,False,stop,False,True,deterministic renderer; plan was LLM-generated
